id,post_id,shortcode,post_url,username,caption,likes_count,comments_count,posted_at,scraped_at,metadata,nama_resto,akun_resto,alamat,nomor_telepon,jam_operasional,caption_bersih,alamat_resolved,has_cta,caption_no_cta,jumlah_kata,jenis_tempat,akun_resto_norm,ig_username,ig_full_name,ig_category,ig_bio,ig_followers,ig_is_business,lokasi,alamat_final,jam_buka,jam_tutup
378,3799376495723546310,DS6GMr7kgbG,https://www.instagram.com/p/DS6GMr7kgbG/,kokokuliner,"new asian peranakan comfort food 😋
.
meet lazy jennie — bold red interior, estetik dan eye-catching banget! cobain peatha curry fish ball dengan curry yang medok, rich, dan comforting. menu lainnya ada kwetiau, mee pok, nasi goreng, bakso goreng dan menu breakfast lainnya ada aneka toast & egg tart
.
tempatnya cakep, makanannya enak, vibes-nya dapet⤵️
.
lazy jennie
🖥️ @lazyjennie.id 
📍 jl. taman pramuka no.183, bandung
⏰ 9 am - 9 pm

#kokokuliner #kulinerbandung #lazyjennie #tamanpramuka",3,46,2025-12-31 07:30:22,2026-01-13 10:52:21.702382,"{'media_type': 2, 'product_type': 'clips'}",LAZY JENNIE,@lazyjennie.id,"Jl. Taman Pramuka No.183, Bandung",,9 pagi hingga 9 malam,"new asian peranakan comfort food .
meet lazy jennie bold red interior, estetik dan eye-catching banget! cobain peatha curry fish ball dengan curry yang medok, rich, dan comforting. menu lainnya ada kwetiau, mee pok, nasi goreng, bakso goreng dan menu breakfast lainnya ada aneka toast & egg tart
.
tempatnya cakep, makanannya enak, vibes-nya dapet","Jl. Taman Pramuka No.183, Bandung",False,"new asian peranakan comfort food . meet lazy jennie bold red interior, estetik dan eye-catching banget! cobain peatha curry fish ball dengan curry yang medok, rich, dan comforting. menu lainnya ada kwetiau, mee pok, nasi goreng, bakso goreng dan menu breakfast lainnya ada aneka toast & egg tart
. tempatnya cakep, makanannya enak, vibes-nya dapet",55,Western / Fast Food,lazyjennie.id,lazyjennie.id,lazy jennie,,"no pork, no lard, no angjiu, no mirin, no alcohol 
-
open today 09.00 - 21.00
hungry wife × cooking husband .
hungry by nature, lazy by choice.",1293.0,True,Bandung,"Jl. Taman Pramuka No.183, Bandung",9 pagi,9 malam
380,3797933720897517878,DS0-JjKkvk2,https://www.instagram.com/p/DS0-JjKkvk2/,kokokuliner,"grand opening tianlala banda 🥳
.
terima kasih atas doa dan support dari keluarga, team kokul yang selalu standby mengabadikan setiap momen, teman-teman kokul, hotelier friends, foodie friends, tianlala crews dan semua pengunjung yang udah mau sabar antri 
.
special thanks to media jakarta ci merry dari shang bao & ci alleta dari yukmakan channel yang udah dateng jauh jauh dari jakarta 
.
so grateful for all the love and support 🤍 
semoga di tahun 2026 bisa terwujud buka store ke-3. amin 🫶🏻

tianlala banda
🖥️ @tianlala.banda 
📍 jl. ambon no.15, bandung, graha saparua
⏰ 9 am - 9 pm

#kokokuliner #tianlalaindonesia #tianlalabandung #tiaalabanda #grandopeningtianlala",3,201,2025-12-29 07:43:38,2026-01-13 10:52:21.755141,"{'media_type': 2, 'product_type': 'clips'}",TIANLALA BANDA,@tianlala.banda,"Jl. Ambon No.15, Bandung, Graha Saparua",,9 pagi hingga 9 malam,"grand opening tianlala banda .
terima kasih atas doa dan support dari keluarga, team kokul yang selalu standby mengabadikan setiap momen, teman-teman kokul, hotelier friends, foodie friends, tianlala crews dan semua pengunjung yang udah mau sabar antri .
special thanks to media jakarta ci merry dari shang bao & ci alleta dari yukmakan channel yang udah dateng jauh jauh dari jakarta","Jl. Ambon No.15, Bandung, Graha Saparua",False,"grand opening tianlala banda . terima kasih atas doa dan support dari keluarga, team kokul yang selalu standby mengabadikan setiap momen, teman-teman kokul, hotelier friends, foodie friends, tianlala crews dan semua pengunjung yang udah mau sabar antri . special thanks to media jakarta ci merry dari shang bao & ci alleta dari yukmakan channel yang udah dateng jauh jauh dari jakarta",61,Unknown,tianlala.banda,tianlala.banda,tianlala banda,,"📍graha saparua jl. ambon no.15, bandung
⏰ 9 am - 9 pm",161.0,False,Bandung,"Jl. Ambon No.15, Bandung, Graha Saparua",9 pagi,9 malam
381,3797319269370438205,DSyycGlkiI9,https://www.instagram.com/p/DSyycGlkiI9/,kokokuliner,"hilton bandung punya tema bandung chocolate celebration selama bulan december berkolaborasi dengan terve chocolate. nikmati rangkaian acara yang berbeda setiap hari nya!
.
kalo ini kita kemaren experience chef table private dining di tanggal 12 december kemaren! 4-course set menu + 2 specials signature from terve chocolate! makanan nya enak-enak, platinggannya cantik! suka banget salmon gravlax dan pandan custard strawberry choco sauce nya! 😋
.
hilton bandung
🖥️ @hiltonbandung 
📍 jl. hos.tjokroaminoto no.41-43, bandung
📞 0811 2281 335

#kokokuliner #kokokulinerhotelbandung #hiltonbandung #bandungchocolatecelebration #tervechocolate",3,46,2025-12-28 11:22:34,2026-01-13 10:52:21.773394,"{'media_type': 8, 'product_type': 'carousel_container'}",HILTON BANDUNG,@hiltonbandung,"Jl. HOS.Tjokroaminoto No.41-43, Bandung",0811 2281 335,,"hilton bandung punya tema bandung chocolate celebration selama bulan december berkolaborasi dengan terve chocolate. nikmati rangkaian acara yang berbeda setiap hari nya!
.
kalo ini kita kemaren experience chef table private dining di tanggal 12 december kemaren! 4-course set menu + 2 specials signature from terve chocolate! makanan nya enak-enak, platinggannya cantik! suka banget salmon gravlax dan pandan custard strawberry choco sauce nya!","Jl. HOS.Tjokroaminoto No.41-43, Bandung",False,"hilton bandung punya tema bandung chocolate celebration selama bulan december berkolaborasi dengan terve chocolate. nikmati rangkaian acara yang berbeda setiap hari nya! . kalo ini kita kemaren experience chef table private dining di tanggal 12 december kemaren! 4-course set menu + 2 specials signature from terve chocolate! makanan nya enak-enak, platinggannya cantik! suka banget salmon gravlax dan pandan custard strawberry choco sauce nya!",63,Restaurant,hiltonbandung,hiltonbandung,hilton bandung,,"#ourhome
@hiltonbandungweddings l @frescobandung | @magmalounge",28766.0,True,Bandung,"Jl. HOS.Tjokroaminoto No.41-43, Bandung",,
382,3797207786045212286,DSyZFzpkoZ-,https://www.instagram.com/p/DSyZFzpkoZ-/,kokokuliner,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner⤵️
.
the 18th restaurant
🖥️ @the18th_tlh 
📍 @thetransluxuryhotel 
📞 0811-8118-453

#kokokuliner #hotelbandung #thetransluxuryhotel #the18threstaurant #tsm",3,40,2025-12-28 07:41:04,2026-01-13 10:52:21.811273,"{'media_type': 8, 'product_type': 'carousel_container'}",THE 18TH RESTAURANT,@the18th_tlh,@thetransluxuryhotel,0811-8118-453,,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner","The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",False,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner",40,Bar,the18th_tlh,the18th_tlh,official account of the 18th restaurant and lounge,,"stunning rooftop venue feat premium steak&grill, hand-crafted cocktails and exclusive imported wine selections overlooking bandung fr 18th floor",9160.0,True,Bandung,"The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",,
382,3797207786045212286,DSyZFzpkoZ-,https://www.instagram.com/p/DSyZFzpkoZ-/,kokokuliner,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner⤵️
.
the 18th restaurant
🖥️ @the18th_tlh 
📍 @thetransluxuryhotel 
📞 0811-8118-453

#kokokuliner #hotelbandung #thetransluxuryhotel #the18threstaurant #tsm",3,40,2025-12-28 07:41:04,2026-01-13 10:52:21.811273,"{'media_type': 8, 'product_type': 'carousel_container'}",THE 18TH RESTAURANT,@the18th_tlh,@thetransluxuryhotel,0811-8118-453,,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner","The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",False,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner",40,Hotel / Staycation,the18th_tlh,the18th_tlh,official account of the 18th restaurant and lounge,,"stunning rooftop venue feat premium steak&grill, hand-crafted cocktails and exclusive imported wine selections overlooking bandung fr 18th floor",9160.0,True,Bandung,"The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",,
382,3797207786045212286,DSyZFzpkoZ-,https://www.instagram.com/p/DSyZFzpkoZ-/,kokokuliner,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner⤵️
.
the 18th restaurant
🖥️ @the18th_tlh 
📍 @thetransluxuryhotel 
📞 0811-8118-453

#kokokuliner #hotelbandung #thetransluxuryhotel #the18threstaurant #tsm",3,40,2025-12-28 07:41:04,2026-01-13 10:52:21.811273,"{'media_type': 8, 'product_type': 'carousel_container'}",THE 18TH RESTAURANT,@the18th_tlh,@thetransluxuryhotel,0811-8118-453,,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner","The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",False,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner",40,Restaurant,the18th_tlh,the18th_tlh,official account of the 18th restaurant and lounge,,"stunning rooftop venue feat premium steak&grill, hand-crafted cocktails and exclusive imported wine selections overlooking bandung fr 18th floor",9160.0,True,Bandung,"The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",,
382,3797207786045212286,DSyZFzpkoZ-,https://www.instagram.com/p/DSyZFzpkoZ-/,kokokuliner,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner⤵️
.
the 18th restaurant
🖥️ @the18th_tlh 
📍 @thetransluxuryhotel 
📞 0811-8118-453

#kokokuliner #hotelbandung #thetransluxuryhotel #the18threstaurant #tsm",3,40,2025-12-28 07:41:04,2026-01-13 10:52:21.811273,"{'media_type': 8, 'product_type': 'carousel_container'}",THE 18TH RESTAURANT,@the18th_tlh,@thetransluxuryhotel,0811-8118-453,,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner","The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",False,"an unforgettable dinner at the 18th restaurant, the trans luxury hotel. exceptional quality, perfectly cooked steaks, and a dining experience that truly stands out. luxury dining paired with the best city view, perfect for a romantic weekend with your partner",40,Western / Fast Food,the18th_tlh,the18th_tlh,official account of the 18th restaurant and lounge,,"stunning rooftop venue feat premium steak&grill, hand-crafted cocktails and exclusive imported wine selections overlooking bandung fr 18th floor",9160.0,True,Bandung,"The Trans Luxury Hotel, Jalan Jenderal Gatot Subroto, Cibangkong, Batununggal, Kota Bandung, Jawa, 40274, Indonesia",,
384,3796637014570438616,DSwXT_Skg_Y,https://www.instagram.com/p/DSwXT_Skg_Y/,kokokuliner,"2 days left 😋
.
destinasi kuliner ahir pekan di bandung wajib banget mampir ke @poppinsbazaar christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants:
@brewnbloom_matcha @rue.coffee.avenue @madameyo.id @chanomyen.indonesia @thepattycourt @kingmorenos_id @mochilato.id @creperies.id @gebros_id @auntie_leen @mr.bakwan @chris_pork @chenbakery @babiyuk.id 
.
gass langsung kesini⤵️
.
poppins bazaar
🖥️ @poppinsbazaar 
📍 pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #pvjmall",3,30,2025-12-27 12:47:02,2026-01-13 10:52:21.851799,"{'media_type': 8, 'product_type': 'carousel_container'}",POPPINS BAZAAR,@poppinsbazaar,PVJ area luar CGV/Celfit,,,"2 days left .
destinasi kuliner ahir pekan di bandung wajib banget mampir ke christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants: .
gass langsung kesini",PVJ area luar CGV/Celfit,True,"2 days left . pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
. list tenants: .",40,Cafe / Coffee Shop,poppinsbazaar,poppinsbazaar,poppins,,"latest event: 
poppins cny private event 
15 january 2026
chapel, the house, paskal",21392.0,True,Bandung,"PVJ area luar CGV/Celfit, Bandung",,
384,3796637014570438616,DSwXT_Skg_Y,https://www.instagram.com/p/DSwXT_Skg_Y/,kokokuliner,"2 days left 😋
.
destinasi kuliner ahir pekan di bandung wajib banget mampir ke @poppinsbazaar christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants:
@brewnbloom_matcha @rue.coffee.avenue @madameyo.id @chanomyen.indonesia @thepattycourt @kingmorenos_id @mochilato.id @creperies.id @gebros_id @auntie_leen @mr.bakwan @chris_pork @chenbakery @babiyuk.id 
.
gass langsung kesini⤵️
.
poppins bazaar
🖥️ @poppinsbazaar 
📍 pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #pvjmall",3,30,2025-12-27 12:47:02,2026-01-13 10:52:21.851799,"{'media_type': 8, 'product_type': 'carousel_container'}",POPPINS BAZAAR,@poppinsbazaar,PVJ area luar CGV/Celfit,,,"2 days left .
destinasi kuliner ahir pekan di bandung wajib banget mampir ke christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants: .
gass langsung kesini",PVJ area luar CGV/Celfit,True,"2 days left . pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
. list tenants: .",40,Dessert / Bakery,poppinsbazaar,poppinsbazaar,poppins,,"latest event: 
poppins cny private event 
15 january 2026
chapel, the house, paskal",21392.0,True,Bandung,"PVJ area luar CGV/Celfit, Bandung",,
384,3796637014570438616,DSwXT_Skg_Y,https://www.instagram.com/p/DSwXT_Skg_Y/,kokokuliner,"2 days left 😋
.
destinasi kuliner ahir pekan di bandung wajib banget mampir ke @poppinsbazaar christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants:
@brewnbloom_matcha @rue.coffee.avenue @madameyo.id @chanomyen.indonesia @thepattycourt @kingmorenos_id @mochilato.id @creperies.id @gebros_id @auntie_leen @mr.bakwan @chris_pork @chenbakery @babiyuk.id 
.
gass langsung kesini⤵️
.
poppins bazaar
🖥️ @poppinsbazaar 
📍 pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #pvjmall",3,30,2025-12-27 12:47:02,2026-01-13 10:52:21.851799,"{'media_type': 8, 'product_type': 'carousel_container'}",POPPINS BAZAAR,@poppinsbazaar,PVJ area luar CGV/Celfit,,,"2 days left .
destinasi kuliner ahir pekan di bandung wajib banget mampir ke christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants: .
gass langsung kesini",PVJ area luar CGV/Celfit,True,"2 days left . pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
. list tenants: .",40,Event,poppinsbazaar,poppinsbazaar,poppins,,"latest event: 
poppins cny private event 
15 january 2026
chapel, the house, paskal",21392.0,True,Bandung,"PVJ area luar CGV/Celfit, Bandung",,
384,3796637014570438616,DSwXT_Skg_Y,https://www.instagram.com/p/DSwXT_Skg_Y/,kokokuliner,"2 days left 😋
.
destinasi kuliner ahir pekan di bandung wajib banget mampir ke @poppinsbazaar christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants:
@brewnbloom_matcha @rue.coffee.avenue @madameyo.id @chanomyen.indonesia @thepattycourt @kingmorenos_id @mochilato.id @creperies.id @gebros_id @auntie_leen @mr.bakwan @chris_pork @chenbakery @babiyuk.id 
.
gass langsung kesini⤵️
.
poppins bazaar
🖥️ @poppinsbazaar 
📍 pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #pvjmall",3,30,2025-12-27 12:47:02,2026-01-13 10:52:21.851799,"{'media_type': 8, 'product_type': 'carousel_container'}",POPPINS BAZAAR,@poppinsbazaar,PVJ area luar CGV/Celfit,,,"2 days left .
destinasi kuliner ahir pekan di bandung wajib banget mampir ke christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants: .
gass langsung kesini",PVJ area luar CGV/Celfit,True,"2 days left . pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
. list tenants: .",40,Minuman / Beverage,poppinsbazaar,poppinsbazaar,poppins,,"latest event: 
poppins cny private event 
15 january 2026
chapel, the house, paskal",21392.0,True,Bandung,"PVJ area luar CGV/Celfit, Bandung",,
384,3796637014570438616,DSwXT_Skg_Y,https://www.instagram.com/p/DSwXT_Skg_Y/,kokokuliner,"2 days left 😋
.
destinasi kuliner ahir pekan di bandung wajib banget mampir ke @poppinsbazaar christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants:
@brewnbloom_matcha @rue.coffee.avenue @madameyo.id @chanomyen.indonesia @thepattycourt @kingmorenos_id @mochilato.id @creperies.id @gebros_id @auntie_leen @mr.bakwan @chris_pork @chenbakery @babiyuk.id 
.
gass langsung kesini⤵️
.
poppins bazaar
🖥️ @poppinsbazaar 
📍 pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #pvjmall",3,30,2025-12-27 12:47:02,2026-01-13 10:52:21.851799,"{'media_type': 8, 'product_type': 'carousel_container'}",POPPINS BAZAAR,@poppinsbazaar,PVJ area luar CGV/Celfit,,,"2 days left .
destinasi kuliner ahir pekan di bandung wajib banget mampir ke christmas market pvj. pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
.
list tenants: .
gass langsung kesini",PVJ area luar CGV/Celfit,True,"2 days left . pilihan tenant nya udah dikurasi dan pasti enak enak mulai dari matcha, aneka dessert, minuman tea pot viral, pork station dan masih banyak lagi. banyak tenant luar kota juga yang hadir disini
. list tenants: .",40,Western / Fast Food,poppinsbazaar,poppinsbazaar,poppins,,"latest event: 
poppins cny private event 
15 january 2026
chapel, the house, paskal",21392.0,True,Bandung,"PVJ area luar CGV/Celfit, Bandung",,
385,3796494590586018274,DSv27cnklni,https://www.instagram.com/p/DSv27cnklni/,kokokuliner,"oleh-oleh ahir tahun dari bandung
.
kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack! recommended banget buat cobain⤵️
.
baso tahu tulen
🖥️ @baso_tahu_tulen 
📞 081910682288
📍 paskal hypersqaure bandung
📍 multiple outlets

#kokokuliner #basotahutulen #basotahutulensituindah #oleholehbandung",3,68,2025-12-27 08:11:11,2026-01-13 10:52:21.893445,"{'media_type': 2, 'product_type': 'clips'}",BASO TAHU TULEN,@baso_tahu_tulen,Paskal Hypersqaure Bandung; Multiple Outlets,081910682288,,"oleh-oleh ahir tahun dari bandung
.
kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack! recommended banget buat cobain",Paskal Hypersqaure Bandung,True,"oleh-oleh ahir tahun dari bandung
. kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack!",38,Indonesian Food,baso_tahu_tulen,baso_tahu_tulen,"baso tahu tulen
situ indah🌀",,"siomay no 1 di bandung
halal mui: id 32110000243000122
wa : 081910682288
       : 085920688800",108452.0,True,Bandung,Paskal Hypersqaure Bandung,,
385,3796494590586018274,DSv27cnklni,https://www.instagram.com/p/DSv27cnklni/,kokokuliner,"oleh-oleh ahir tahun dari bandung
.
kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack! recommended banget buat cobain⤵️
.
baso tahu tulen
🖥️ @baso_tahu_tulen 
📞 081910682288
📍 paskal hypersqaure bandung
📍 multiple outlets

#kokokuliner #basotahutulen #basotahutulensituindah #oleholehbandung",3,68,2025-12-27 08:11:11,2026-01-13 10:52:21.893445,"{'media_type': 2, 'product_type': 'clips'}",BASO TAHU TULEN,@baso_tahu_tulen,Paskal Hypersqaure Bandung; Multiple Outlets,081910682288,,"oleh-oleh ahir tahun dari bandung
.
kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack! recommended banget buat cobain",Paskal Hypersqaure Bandung,True,"oleh-oleh ahir tahun dari bandung
. kalo ke bandung ga boleh ketinggalan oleh-oleh siomay lejen yang satu ini. pilihan nya ada siomay, tahu, telur, kentang, kol, paria. harga satuan nya di 8rb. tersedia juga kemasan vacuum frozen pack!",38,Toko Oleh-Oleh / Souvenir,baso_tahu_tulen,baso_tahu_tulen,"baso tahu tulen
situ indah🌀",,"siomay no 1 di bandung
halal mui: id 32110000243000122
wa : 081910682288
       : 085920688800",108452.0,True,Bandung,Paskal Hypersqaure Bandung,,
386,3795844829419849275,DStjMLYEsY7,https://www.instagram.com/p/DStjMLYEsY7/,kokokuliner,"ube matcha enak di poppins christmas market
.
matcha ketemu ubi ungu perpaduan yang pas dan enak! kalo ke poppins christmas market pvj wajib kepoin rue deh! cake dan minuman nya enak enak manis nya pas dan ga lebay! menu yang gw coba ada: rue’s signature matcha latte, ube latte, matcha tiramisu latte, tiramisu boozy, thai tea cake, & matilda cake. recommended buat cobain⤵️
.
rue coffee avenue
🖥️ @rue.coffee.avenue 
📍 @poppinsbazaar, christmas market, pvj area luar cgv/celfit
🗓️ 22-28 dec 2025

#kokokuliner #kulinerbandung #poppinsbazaar #christmasmarket #ruecoffeeavenue",3,50,2025-12-26 10:37:16,2026-01-13 10:52:21.915256,"{'media_type': 2, 'product_type': 'clips'}",RUE COFFEE AVENUE,@rue.coffee.avenue,"@poppinsbazaar, Christmas Market, PVJ area luar CGV/Celfit",,,"ube matcha enak di poppins christmas market
.
matcha ketemu ubi ungu perpaduan yang pas dan enak! kalo ke poppins christmas market pvj wajib kepoin rue deh! cake dan minuman nya enak enak manis nya pas dan ga lebay! menu yang gw coba ada: rues signature matcha latte, ube latte, matcha tiramisu latte, tiramisu boozy, thai tea cake, & matilda cake. recommended buat cobain","@poppinsbazaar, Christmas Market, PVJ area luar CGV/Celfit",True,"ube matcha enak di poppins christmas market
. matcha ketemu ubi ungu perpaduan yang pas dan enak! kalo ke poppins christmas market pvj wajib kepoin rue deh! cake dan minuman nya enak enak manis nya pas dan ga lebay! menu yang gw coba ada: rues signature matcha latte, ube latte, matcha tiramisu latte, tiramisu boozy, thai tea cake, & matilda cake.",61,Asian,rue.coffee.avenue,rue.coffee.avenue,rue coffee avenue,,"mon - sun : 8am - 10pm
finding solace in the silly and serendipitous way",922.0,True,Bandung,"@poppinsbazaar, Christmas Market, PVJ area luar CGV/Celfit, Bandung",,
